datasetId,openFemaDataSet,name,title,description,type,sortOrder,datasetVersion,hash,lastRefresh
openfema-45,HazardMitigationAssistanceProjects,projectType,Project Type,"Project, or activity, type(s) for the project. When a project involves more than one type/activity, a semicolon-delimited list of types/activities is displayed",string,8,2,3217f86daf3bf25636814a0fc0830a44,2019-11-22T00:11:54.210Z
openfema-45,HazardMitigationAssistanceProjects,region,Region,Number (1-10) used to represent the Region associated with the project,number,1,2,c25b20cfbc3d4c18b8fedaca3d8f0fe4,2019-11-22T00:11:54.210Z
openfema-45,HazardMitigationAssistanceProjects,state,State,"Full name of the State (e.g., Virginia) associated with the project",string,3,2,3b38edcf163e6c8f73ecd45bd4ec5aef,2019-11-22T00:11:54.210Z
openfema-45,HazardMitigationAssistanceProjects,subgrantee,Subgrantee,Name of the subgrantee involved in the project,string,15,2,032abc01ee949a05e1080084960e4e36,2019-11-22T00:11:54.264Z
openfema-45,HazardMitigationAssistanceProjects,projectTitle,Project Title,Title of the project,string,9,2,078c38c54efd739e71cc625b97248ed3,2019-11-22T00:11:54.210Z
openfema-45,HazardMitigationAssistanceProjects,granteeTribalIndicator,Grantee Tribal Indicator,Indicates if the grantee (recipient) is Tribal,boolean,27,2,88beae30e46ad74c404b23b01b6a9486,2019-11-22T00:11:54.270Z
openfema-45,HazardMitigationAssistanceProjects,programArea,Program Area,"Hazard Mitigation Assistance grant program areas such as FMA - Flood Mitigation Assistance grant program, HMGP - Hazard Mitigation Grant Program, LPDM -Legislative Pre-disaster Mitigation grant program, PDM - Pre-disaster Mitigation grant program, RFC - Repetitive Flood Claims grant program, SRL - Severe Repetitive Loss grant program",string,6,2,f39272a615574000c9fd5bec5badbc07,2019-11-22T00:11:54.210Z
openfema-45,HazardMitigationAssistanceProjects,hash,Hash,MD5 hash of fields and values of the record,string,29,2,7fd13586acc64d618c16d0bd1ccb3ecf,2019-11-22T00:11:54.270Z
openfema-45,HazardMitigationAssistanceProjects,status,Status,"Current status of the project such as Approved, Awarded Obligated, Completed, Closed",string,14,2,9a6236e648e211698dc671513516e831,2019-11-22T00:11:54.211Z
openfema-37,HazardMitigationAssistanceMitigatedProperties,granteeTribalIndicator,Grantee Tribal Indicator,Indicates if the grantee (recipient) is Tribal,boolean,25,2,5bad512234e1903e01a6178ac4d75e92,2019-11-22T00:11:54.209Z
openfema-45,HazardMitigationAssistanceProjects,projectIdentifier,Project Identifier,"Single-value that uniquely identifies the project. Disaster-based projects use the convention of DR-disaster number-project number-suffix (e.g., DR-1761-0001-M) while non-disaster projects use the unique project number (e.g., FMA-PJ-10-WA-2017-006)",string,7,2,72bdf45304fe46aa4d16d67764982d59,2019-11-22T00:11:54.211Z
openfema-47,DisasterDeclarationsSummaries,declarationDate,Declaration Date,Date the disaster was declared,	date,5,2,acca78f0a4d1da3b044f5c39f2d43cd2,2019-11-22T00:11:54.271Z
openfema-37,HazardMitigationAssistanceMitigatedProperties,numberOfRecords,Number Of Records,Total number of particular mitigations performed in an area,number,23,2,adfd539eb61f74113a2bc40a165bfaea,2019-11-22T00:11:54.211Z
openfema-37,HazardMitigationAssistanceMitigatedProperties,programArea,Program Area,"Hazard Mitigation Assistance grant program areas such as FMA - Flood Mitigation Assistance grant program, HMGP - Hazard Mitigation Grant Program, LPDM - Legislative Pre-disaster Mitigation grant program, PDM - Pre-disaster Mitigation grant program, RFC - Repetitive Flood Claims grant program, SRL - Severe Repetitive Loss grant program",string,19,2,f798483249b1ca8d2c0ff9fc3190e475,2019-11-22T00:11:54.212Z
openfema-37,HazardMitigationAssistanceMitigatedProperties,dateClosed,Date Closed,Date the project was closed by FEMA,date,17,2,a200c8be627f006899e5e11c4a439cdb,2019-11-22T00:11:54.212Z
openfema-45,HazardMitigationAssistanceProjects,projectCounties,Project Counties,"County, or Counties, associated with the project.  When a project involves more than one county, a semicolon-delimited list of counties is displayed",string,10,2,651c2596443aba8b0c082e21beba0423,2019-11-22T00:11:54.211Z
openfema-45,HazardMitigationAssistanceProjects,numberOfProperties,Number Of Properties,Proposed number of properties to be mitigated by the project,number,11,2,e24383e2f59768d8449abfd5dc138802,2019-11-22T00:11:54.212Z
openfema-37,HazardMitigationAssistanceMitigatedProperties,title,Title,Title of the project,string,20,2,107ce7ae0b1930ab288b5bbdb82f626e,2019-11-22T00:11:54.204Z
openfema-45,HazardMitigationAssistanceProjects,numberOfRecords,Number Of Records,Total number of particular mitigations performed in an area,number,12,2,fbd7e6e7da4c153b014e3a7ddd8a9ef6,2019-11-22T00:11:54.212Z
openfema-45,HazardMitigationAssistanceProjects,lastRefresh,Last Refresh,Date the record was last updated in the API data store,date,30,2,c9ec045e500d5b7e3d6a271a5853a50a,2019-11-22T00:11:54.271Z
openfema-45,HazardMitigationAssistanceProjects,numberOfFinalProperties,Number Of Final Properties,Actual number of properties mitigated by the project,number,13,2,48d890dac68310557ededa2f427604b8,2019-11-22T00:11:54.212Z
openfema-37,HazardMitigationAssistanceMitigatedProperties,status,Status,"Current status of the project such as Approved, Awarded Obligated, Completed, Closed",string,18,2,008a6c3ddf8d807ed110ddd2e5a9cdd2,2019-11-22T00:11:54.211Z
openfema-37,HazardMitigationAssistanceMitigatedProperties,dateApproved,Date Approved,"Date the project was approved by FEMA. For HMGP projects, this date is based on the Regional Director's signature date for the latest amendment that was approved",date,16,2,6c13a63d3e1fb465cbdebda889184a4e,2019-11-22T00:11:54.213Z
openfema-45,HazardMitigationAssistanceProjects,grantee,Grantee,Name of the grantee (recipient) to which the grant is awarded. The grantee (recipient) is accountable for the use of the funds provided by FEMA and is responsible for disbursing those funds to the subgrantee (subrecipient),string,24,2,c99f24c897b6f776a1de12b1d8045190,2019-11-22T00:11:54.266Z
openfema-45,HazardMitigationAssistanceProjects,dateApproved,Date Approved,"Date the project was approved by FEMA. For HMGP projects, this date is based on the Regional Director's signature date for the latest amendment that was approved",date,21,2,93c2bd053e74664b3b60b464b0ca0a03,2019-11-22T00:11:54.266Z
openfema-37,HazardMitigationAssistanceMitigatedProperties,programFy,Program FY,"The fiscal year the disaster declaration date for disaster programs; the fiscal year from the Project Identifier for non-disaster programs (e.g., 2005 from PDMC-PJ-04-AL-2005-001)",number,14,2,280a9ca017c768928fe0bbea3afa7b83,2019-11-22T00:11:54.213Z
openfema-45,HazardMitigationAssistanceProjects,benefitCostRatio,Benefit Cost Ratio,"The Benefit-Cost Ratio (BCR) is a numerical expression of the cost-effectiveness of a project. The BCR is derived from a project's total net benefits divided by its total project cost. Composite BCRs of 1.0 or greater have more benefits than costs, and are therefore cost-effective",number,25,2,f9fc76caee7c0dce7efc6236b74d0033,2019-11-22T00:11:54.270Z
openfema-37,HazardMitigationAssistanceMitigatedProperties,type,Type,"Project, or activity, type(s) for the project. When a project involves more than one type/activity, a semicolon-delimited list of types/activities is displayed",string,21,2,48b68cabb785b6e24b94ed9c93134369,2019-11-22T00:11:54.212Z
openfema-47,DisasterDeclarationsSummaries,fyDeclared,FY Declared ,Fiscal year in which the disaster was declared,number,6,2,5b384e699c3022b69a551caec227f978,2019-11-22T00:11:54.271Z
openfema-45,HazardMitigationAssistanceProjects,disasterNumber,Disaster Number,"Sequentially assigned number used to designate an event or incident declared as a disaster.  For more information on the disaster process, https://www.fema.gov",string,23,2,04985db3c0d38bccd0a7ee805373edba,2019-11-22T00:11:54.265Z
openfema-45,HazardMitigationAssistanceProjects,countyCode,County Code,"FIPS code uniquely identifying the primary county (e.g., 011 represents Broward County) associated with the project. Note, projects can be associated with more than one county (see the Project Counties field) and are often reported as Statewide (e.g., 000 represents Statewide)",string,4,2,d1dd118861a91aac519e493f3846e107,2019-11-22T00:11:54.209Z
openfema-37,HazardMitigationAssistanceMitigatedProperties,ID,ID,Unique ID assigned to the record,string,27,2,e83baf2690d90e134ff553a07b1a2334,2019-11-22T00:11:54.204Z
openfema-37,HazardMitigationAssistanceMitigatedProperties,damageCategory,Damage Category,"Amount of damage, expressed as a percentage, to a structure relative to the market value of the structure before the damage occurred",string,24,2,e88cd4925b5d3a688404f1afdd8f910d,2019-11-22T00:11:54.204Z
openfema-47,DisasterDeclarationsSummaries,femaDeclarationString,FEMA Declaration String,"Agency standard method for uniquely identifying Stafford Act declarations - Concatenation of declaration type, disaster number and state code. Ex: DR-4393-NC",string,1,2,ea0ca950a8592333595b374da372b126,2019-11-22T00:11:54.271Z
openfema-45,HazardMitigationAssistanceProjects,stateNumberCode,State Number Code,"FIPS code corresponding to the State (e.g., 51 represents Virginia/VA) associated with the project",string,2,2,bedfa3e49dbcc51f281a60f1c7e2bf5d,2019-11-22T00:11:54.209Z
openfema-47,DisasterDeclarationsSummaries,ihProgramDeclared,IH Program Declared,"Denotes whether the Individuals and Households program was declared for this disaster. For more information on the program, please visit https://www.fema.gov",boolean,9,2,cd7cf051f13ef75b289af2606fb07354,2019-11-22T00:11:54.271Z
openfema-45,HazardMitigationAssistanceProjects,dateClosed,Date Closed,Date the project was closed by FEMA,date,22,2,649ddc81a5328b6e996bba6cc117bc97,2019-11-22T00:11:54.270Z
openfema-45,HazardMitigationAssistanceProjects,county,County,"Full name of the primary county (e.g., Broward) associated with the project. Note, projects can be associated with more than one county (see the Project Counties field) and are often reported as Statewide (e.g., 000 represents Statewide)",string,5,2,75ec6639e9154b0cabd8b67dc211d9cd,2019-11-22T00:11:54.210Z
openfema-45,HazardMitigationAssistanceProjects,id,ID,Unique ID assigned to the record,string,31,2,fd4618625f1f3d67ddfbccaa9ea1f0da,2019-11-22T00:11:54.270Z
openfema-47,DisasterDeclarationsSummaries,hmProgramDeclared,HM Program Declared,"Denotes whether the Hazard Mitigation program was declared for this disaster. For more information on the program, please visit https://www.fema.gov",boolean,12,2,232e073dc1d17a714c7e5072eba49048,2019-11-22T00:11:54.272Z
openfema-45,HazardMitigationAssistanceProjects,federalShareObligated,Federal Share Obligated,Federal share obligated for eligible activities,boolean,18,2,e4b33b10ee4c5e39aca228c26d69f5d9,2019-11-22T00:11:54.272Z
openfema-45,HazardMitigationAssistanceProjects,dateInitiallyApproved,Date Initially Approved,"Date the project was initially approved by FEMA. For HMGP projects, this date is based on the Regional Director's signature date for the first amendment that was approved",date,20,2,87d9947b689f0be89f2d517d9ba3aa81,2019-11-22T00:11:54.284Z
openfema-47,DisasterDeclarationsSummaries,incidentType,Incident Type,"Type of incident such as fire or flood. The incident type will affect the types of assistance available. For more information on incident types, please visit https://www.fema.gov",string,7,2,b9ea04dfb9e5133e79308af4b3e06563,2019-11-22T00:11:54.273Z
openfema-45,HazardMitigationAssistanceProjects,netValueBenefits,Net Value Benefits,Net present value of benefits from the Benefit-Cost Analysis that represents the amount of benefits that will occur for the life of the project,number,26,2,1614a3748baa1a1b4587529ba5d3fc9c,2019-11-22T00:11:54.283Z
openfema-45,HazardMitigationAssistanceProjects,costSharePercentage,Cost Share Percentage,Proposed percentage of the project cost to be covered by FEMA,number,16,2,a7438776c89291dcf25231aff05c9ce5,2019-11-22T00:11:54.273Z
openfema-4,HazardMitigationGrants,id,ID,Unique ID assigned to the record,string,17,1,9ba2c500e85e83561997e6a63024fff6,2019-11-22T00:11:54.333Z
openfema-45,HazardMitigationAssistanceProjects,projectAmount,Project Amount,Total cost of the project as submitted in the project application,number,17,2,4688f7d257d09be3c8d3fb8275e9230d,2019-11-22T00:11:54.273Z
openfema-4,HazardMitigationGrants,projectType,Project Type,"Project, or activity, type(s) for the project. When a project involves more than one type/activity, a semicolon delimited list of types/activities is displayed",string,8,1,998fc5687c9f4adeec4cb208ebcfb2dd,2019-11-22T00:11:54.332Z
openfema-47,DisasterDeclarationsSummaries,iaProgramDeclared,IA Program Declared,"Denotes whether the Individual Assistance program was declared for this disaster. For more information on the program, please visit https://www.fema.gov",boolean,10,2,470edd3174713a4821ae550952fcb4a5,2019-11-22T00:11:54.283Z
openfema-47,DisasterDeclarationsSummaries,declarationType,Declaration Type,"Two character code that defines if this is a major disaster, fire management, or emergency declaration. For more information on the disaster process, please visit https://www.fema.gov",string,4,2,d1487d8ef767ae09619c034a0ddfb494,2019-11-22T00:11:54.272Z
openfema-45,HazardMitigationAssistanceProjects,subgranteeTribalIndicator,Subgrantee Tribal Indicator,Indicates if the subgrantee (subrecipient) is Tribal,boolean,28,2,e6b7198df411bf0b55a528b1a6a73f95,2019-11-22T00:11:54.284Z
openfema-4,HazardMitigationGrants,projectCounties,Project Counties,"County, or counties, associated with the project. When a project involves more than one county, a semicolon delimited list of counties is displayed",string,11,1,cf00c4c5a03521775249f6b513122efa,2019-11-22T00:11:54.333Z
openfema-47,DisasterDeclarationsSummaries,designatedArea,Designated Area,The name or phrase describing the U.S. county that was included in the declaration,string,19,2,bec87453c823421d27bdf29a4f40e730,2019-11-22T00:11:54.325Z
openfema-4,HazardMitigationGrants,status,Status,"Project's current status such as Approved, Awarded, Closed, Completed. For HMGP projects, if any",string,12,1,6dd2262a5a7b1851d40fc60daf35d87c,2019-11-22T00:11:54.333Z
openfema-47,DisasterDeclarationsSummaries,id,ID,Unique ID assigned to the record,string,23,2,348d78b7f90f3d17a7c95f870184f3f1,2019-11-22T00:11:54.326Z
openfema-4,HazardMitigationGrants,subgrantee,Subgrantee,Name of the Subgrantee involved with the project. The subgrantee is the project recipient,string,13,1,53adcd598b970d8eeed8daa1a9aaa216,2019-11-22T00:11:54.333Z
openfema-4,HazardMitigationGrants,disasterNumber,Disaster Number,"Sequentially assigned number used to designate an event or incident declared as a disaster. For more information on the disaster process, https://www.fema.gov",number,3,1,7d913831fc03dcd3a93468ca357470c9,2019-11-22T00:11:54.326Z
openfema-47,DisasterDeclarationsSummaries,declarationTitle,Declaration Title,Title for the disaster,string,8,2,4d4a194051b88d7550f7e20075f73198,2019-11-22T00:11:54.283Z
openfema-4,HazardMitigationGrants,state,State,"The name or phrase describing the U.S. state, district, or territory",string,2,1,f0c3c217fbd74563cf4fd1365857b02e,2019-11-22T00:11:54.331Z
openfema-4,HazardMitigationGrants,projectAmount,Project Amount,Total cost of a project as submitted in the project application,number,15,1,523508829bc997aa49cafb37e276df7b,2019-11-22T00:11:54.334Z
openfema-47,DisasterDeclarationsSummaries,incidentBeginDate,Incident Begin Date,Date the incident itself began,date,13,2,300827f51bed35e109ef6126eff0f92b,2019-11-22T00:11:54.326Z
openfema-47,DisasterDeclarationsSummaries,paProgramDeclared,PA Program Declared,"Denotes whether the Public Assistance program was declared for this disaster. For more information on the program, please visit https://www.fema.gov",boolean,11,2,f97883956e883a927a7a06384c5d38f6,2019-11-22T00:11:54.283Z
openfema-47,DisasterDeclarationsSummaries,lastRefresh,Last Refresh,Date the record was last updated in the API data store,date,21,2,66a1c9d8e87790356a88c6a89b942839,2019-11-22T00:11:54.326Z
openfema-4,HazardMitigationGrants,region,Region,Number (1-10) used to represent the Region,string,1,1,05237bc8ee408394127ffa1377dfddf6,2019-11-22T00:11:54.331Z
openfema-4,HazardMitigationGrants,declarationDate,Declaration Date,Date the disaster was declared,date,4,1,4509ffde688b050ce5b9d0d238b6216e,2019-11-22T00:11:54.331Z
openfema-47,DisasterDeclarationsSummaries,disasterNumber,Disaster Number,"Sequentially assigned number used to designate an event or incident declared as a disaster.  For more information on the disaster process, please visit https://www.fema.gov",number,2,2,2bfb27f21a6807fd4432ab54e43ed8ad,2019-11-22T00:11:54.272Z
openfema-4,HazardMitigationGrants,projectNumber,Project Number,Number assigned to the project after submission to FEMA,string,7,1,05d70fcf6a1ea8c71b6f54a16160728e,2019-11-22T00:11:54.332Z
openfema-47,DisasterDeclarationsSummaries,placeCode,Place Code,A unique code system FEMA uses internally to recognize locations that takes the numbers '99' + the 3-digit county FIPS code. There are some declared locations that don't have recognized FIPS county codes in which case we assigned a unique identifier,string,18,2,994c27666a8686953764b094c7bae001,2019-11-22T00:11:54.334Z
openfema-4,HazardMitigationGrants,disasterTitle,Disaster Title,Brief title for the disaster,string,6,1,eb7ccc47ebbe7c4094fb286b92469c46,2019-11-22T00:11:54.332Z
openfema-4,HazardMitigationGrants,projectDescription,Project Description,Description of the project,string,10,1,de076be0e33e52fc07a6b40b244739aa,2019-11-22T00:11:54.332Z
openfema-47,DisasterDeclarationsSummaries,disasterCloseoutDate,Disaster Closeout Date,Date all financial transactions for all programs are completed,date,15,2,9a8f6dfa0774e1c116c1aa45a5d33335,2019-11-22T00:11:54.334Z
openfema-47,DisasterDeclarationsSummaries,fipsCountyCode,FIPS County Code,"FIPS three-digit numeric code used to identify counties and county equivalents in the United States, the District of Columbia, US territories, outlying areas of the US and freely associated states",string,17,2,cfae0de85db96c965503a3b592b660a7,2019-11-22T00:11:54.334Z
openfema-4,HazardMitigationGrants,lastRefresh,Last Refresh,Date the record was last updated in the API data store,date,18,1,b5a3d956db40c7be91008ffb25dd817b,2019-11-22T00:11:54.334Z
openfema-4,HazardMitigationGrants,costSharePercentage,Cost Share Percentage,The percentage of the total project cost to be covered by FEMA,number,16,1,047ef47cfdb579d051c1480303db8452,2019-11-22T00:11:54.333Z
openfema-47,DisasterDeclarationsSummaries,incidentEndDate,Incident End Date,Date the incident itself ended,date,14,2,c199a6e2a70582c4e685c25b563004ee,2019-11-22T00:11:54.342Z
openfema-4,HazardMitigationGrants,subgranteeFIPSCode,Subgrantee FIPS Code,"FIPS code, associated with the Sub-grantee that consists of a two-digit state code and three-digit county code",number,14,1,a888ded68af66083d3c46920466acb7c,2019-11-22T00:11:54.333Z
openfema-4,HazardMitigationGrants,projectTitle,Project Title,Title of the project,string,9,1,071625f87434dfba3c4dc33d339ff8b8,2019-11-22T00:11:54.332Z
openfema-45,HazardMitigationAssistanceProjects,programFy,Program FY,"The fiscal year the disaster declaration date for disaster programs; the fiscal year from the Project Identifier for non-disaster programs (e.g., 2005 from PDMC-PJ-04-AL-2005-001)",number,19,2,46815eae388a6d5538d2fb4ac1953683,2019-11-22T00:11:54.272Z
openfema-47,DisasterDeclarationsSummaries,declarationRequestNumber,Declaration Request Number,Unique ID assigned to request for a disaster declaration,string,20,2,1f7735aaed535982c9058a5d6431a8d6,2019-11-22T00:11:54.343Z
openfema-47,DisasterDeclarationsSummaries,fipsStateCode,FIPS State Code,"FIPS two-digit numeric code used to identify the United States, the District of Columbia, US territories, outlying areas of the US and freely associated states",string,16,2,f75073cf98e62758117a1e299eb34f7e,2019-11-22T00:11:54.334Z
openfema-47,DisasterDeclarationsSummaries,state,State,"The name or phrase describing the U.S. state, district, or territory",string,3,2,02cfb31ec676aeb1131ca83acce459e0,2019-11-22T00:11:54.273Z
openfema-4,HazardMitigationGrants,incidentType,Incident Type,"Type of incident such as Fire or Flood. The incident type will affect the types of assistance available. For more information on incident types, please visit: https://www.fema.gov",string,5,1,7bea0eebef6dd3c3333efcfc08973eb7,2019-11-22T00:11:54.332Z
openfema-7,OpenFemaDataSets,datasetId,Identifier,Unique textual ID for a dataset,string,1,1,18cb4f1d9f25c9468ee197825c6ded55,2019-11-22T00:11:54.385Z
openfema-7,OpenFemaDataSets,bureauCode,Bureau Code,FEMA's government defined bureau code,string,20,1,a83d7324e65dde900e7ae18a733cac29,2019-11-22T00:11:54.387Z
openfema-7,OpenFemaDataSets,landingPage,Program Home Page,"Alternative landing page used to redirect user to a contextual, Agency-hosted 'homepage' for the dataset or API when selecting this resource from the Data.gov user interface",string,12,1,2aed26e0d3c438b3b986114442b897f1,2019-11-22T00:11:54.386Z
openfema-7,OpenFemaDataSets,accessLevel,Access Level,"The degree to which this dataset could be made publicly-available, regardless of whether it has been made available. Choices: public (data asset is or could be made publicly available to all without restrictions), restricted public (data asset is available under certain use restrictions), or non-public (data asset is not available to members of the public)",string,11,1,197729165bd805f64a0f1f5829ff35cc,2019-11-22T00:11:54.391Z
openfema-8,OpenFemaDataSetFields,description,Description,Description of the field from the metadata,string,6,1,a59e27aa90859209cf7766473ae0be66,2019-11-22T00:11:54.394Z
openfema-7,OpenFemaDataSets,lastRefresh,Last Refresh,Last date the dataset was updated in the datastore,date,18,1,4a7de01aab995c60225ead307b01e2cd,2019-11-22T00:11:54.391Z
openfema-9,PublicAssistanceApplicants,addressLine2,Address Line 2,"A location at which a particular organization is found, Line 2; Applicant in this dataset",string,6,1,f31a6e13ffae4b5cda1a71fc947ea1ad,2019-11-22T00:11:54.457Z
openfema-8,OpenFemaDataSetFields,sortOrder,Sort Order,Display order for fields,number,8,1,80bdde91e6a9160e4c4310c758660517,2019-11-22T00:11:54.392Z
openfema-9,PublicAssistanceApplicants,city,City Name,A center of population; Applicant in this dataset,string,7,1,edb51fe9eb1970afea61925ae90b0435,2019-11-22T00:11:54.457Z
openfema-7,OpenFemaDataSets,hash,Hash,MD5 hash of fields and values of the record,,17,1,904ee6194c05fc62d7d974e6cc4c90b6,2019-11-22T00:11:54.392Z
openfema-8,OpenFemaDataSetFields,datasetId,Identifier,Unique textual ID for a dataset,string,1,1,787b6f7f788f4d4152f207a81b4dce23,2019-11-22T00:11:54.403Z
openfema-7,OpenFemaDataSets,references,References,Additional references,string,19,1,7983b29b4b2e43400bd1798375b95b57,2019-11-22T00:11:54.393Z
openfema-7,OpenFemaDataSets,keyword,Keyword,Tags (or keywords) help users discover your dataset; please include terms that would be used by technical and non-technical users,string,21,1,14b41b71d54110aeed0e8d65e792c3a1,2019-11-22T00:11:54.393Z
openfema-7,OpenFemaDataSets,distribution,Distribution,Holds multiple download URLs for datasets composed of multiple files and/or file types,string,22,1,a63fc9e8dd1ecc30bb83557cda91512d,2019-11-22T00:11:54.393Z
openfema-8,OpenFemaDataSetFields,name,Field Name,Name of the field,string,4,1,282e32b8924e3da207ec469a89d9e4be,2019-11-22T00:11:54.403Z
openfema-7,OpenFemaDataSets,modified,Modified,"Most recent date on which the dataset was changed, updated or modified",string,7,1,40fd79a1f70d23808807398e8e8b0e34,2019-11-22T00:11:54.394Z
openfema-9,PublicAssistanceApplicants,state,State,"The name or phrase describing the U.S. state, district, or territory",string,3,1,a6bcb453a1bc3df715ef537a42c5930e,2019-11-22T00:11:54.446Z
openfema-8,OpenFemaDataSetFields,title,Title,Display title of the field,string,5,1,c0a4cca54e3184a5f2260ca929b3515a,2019-11-22T00:11:54.402Z
openfema-7,OpenFemaDataSets,temporal,Date Range,"The range of temporal applicability of a dataset (i.e., a start and end date of applicability for the data)",date,13,1,d6577126b9e43bed3caa922b9704d643,2019-11-22T00:11:54.391Z
openfema-7,OpenFemaDataSets,title,Title,Human-readable name of the asset. Should be in plain English and include sufficient detail to facilitate search and discovery,string,3,1,bbb9623620bd02a766243078b0b1be2d,2019-11-22T00:11:54.402Z
openfema-7,OpenFemaDataSets,api,API,Is the dataset part of the FEMA API,boolean,14,1,964f85f19e0c9700737136d68b7a251e,2019-11-22T00:11:54.392Z
openfema-8,OpenFemaDataSetFields,datasetVersion,Version,Major version number of the dataset. Version number does not change when additional fields are added to an existing dataset. The documentation will be updated to reflect the new fields,number,2,1,a2643b558caaee08134a3d9a70d53b33,2019-11-22T00:11:54.403Z
openfema-7,OpenFemaDataSets,dataDictionary,Data Dictionary,URL to the data dictionary for the dataset or API. Note that documentation other than a data dictionary can be referenced using Related Documents as shown in the expanded fields,string,6,1,5fd28445e08643f11fb95f36635e4f0c,2019-11-22T00:11:54.403Z
openfema-8,OpenFemaDataSetFields,openFemaDataSet,Open FEMA Data Set Name,Name of Open FEMA Data Set field belongs to,string,3,1,bcf452443457c9e9ebd64ccbb2c4679d,2019-11-22T00:11:54.403Z
openfema-9,PublicAssistanceApplicants,applicantName,Applicant Name,Name of the entity requesting Public Assistance Grant funding. (Eligible Public Assistance applicants are subgrantees),string,4,1,acc0093d9b6e1d344868c61f587ce400,2019-11-22T00:11:54.446Z
openfema-7,OpenFemaDataSets,id,ID,Unique numerical record id,string,23,1,61193d2111db9fddc456ac187ee8be67,2019-11-22T00:11:54.404Z
openfema-9,PublicAssistanceApplicants,disasterNumber,Disaster Number,"Sequentially assigned number used to designate an event or incident declared as a disaster.  For more information on the disaster process, https://www.fema.gov",number,1,1,c87f3a2a0815790b4e5c8a846b33b87b,2019-11-22T00:11:54.446Z
openfema-8,OpenFemaDataSetFields,id,ID,Unique ID assigned to the record,string,9,1,b2e75da050a97c88af57391a4302ede9,2019-11-22T00:11:54.444Z
openfema-9,PublicAssistanceApplicants,addressLine1,Address Line 1,"A location at which a particular organization is found, Line 1; Applicant in this dataset",string,5,1,97ee7f8f018b809c22641ba6bc51be48,2019-11-22T00:11:54.446Z
openfema-7,OpenFemaDataSets,publisher,Publisher,The publishing entity,string,8,1,28decca8ed6c43701a8fd387a2cf902c,2019-11-22T00:11:54.386Z
openfema-9,PublicAssistanceApplicants,hash,Hash,MD5 Hash of the fields and values of the record,string,9,1,cafdb8d21bfc56eb99db91dea2100603,2019-11-22T00:11:54.457Z
openfema-4,HazardMitigationGrants,hash,Hash,MD5 Hash of fields and values of the record,string,19,1,eacc62236e830df78657556de0844464,2019-11-22T00:11:54.343Z
openfema-9,PublicAssistanceApplicants,lastRefresh,Last Refresh,Date the record was last updated in the API data store,date,10,1,a3f3ce32b9ccc661e50c169b9139bb63,2019-11-22T00:11:54.457Z
openfema-7,OpenFemaDataSets,description,Description,"Human-readable description (e.g., an abstract) with sufficient detail to enable a user to quickly understand whether the asset is of interest",string,4,1,8013d802a696327f90ead5217a4dd37f,2019-11-22T00:11:54.392Z
openfema-7,OpenFemaDataSets,contactPoint,Contact POC,Contact person's name for the asset,string,9,1,293c0719491cfb9787f6448aa53e46ee,2019-11-22T00:11:54.391Z
openfema-8,OpenFemaDataSetFields,type,Type of Data,"Data type of the field (string, date, number)",string,7,1,c5050c3425ec853452638c2653c629c3,2019-11-22T00:11:54.394Z
openfema-7,OpenFemaDataSets,datasetVersion,Version,Major version number of the dataset. Version number does not change when additional fields are added to an existing dataset. The documentation will be updated to reflect the new fields,number,15,1,09b4d88d22530fee4b8d3cdbb0d379c4,2019-11-22T00:11:54.391Z
openfema-47,DisasterDeclarationsSummaries,hash,Hash,MD5 Hash of the fields and values of the record,string,22,2,48b269d16f42ac4d02ce33974e2a1355,2019-11-22T00:11:54.343Z
openfema-7,OpenFemaDataSets,webService,Web Service,Endpoint of web service to access dataset,string,5,1,8b6f140d328ce6bc2156fe80d5e208a9,2019-11-22T00:11:54.393Z
openfema-9,PublicAssistanceApplicants,zipCode,Zip Code,Unique geographical identifier for a U.S. postal address; Applicant in this dataset,string,8,1,9764111ee3337b5444de9eeeb91adc64,2019-11-22T00:11:54.447Z
openfema-7,OpenFemaDataSets,name,Name,Name of the dataset,string,2,1,d35a7067902699ca16da90dcd5445785,2019-11-22T00:11:54.393Z
openfema-7,OpenFemaDataSets,programCode,Program Code,OpenFEMA's program code,string,16,1,a997c9beed3c0fe6d386a53c993362bf,2019-11-22T00:11:54.392Z
openfema-7,OpenFemaDataSets,mbox,POC Email Address,Contact person's email address,string,10,1,aeaa88fdb22962bf6bdb3b2cf1974998,2019-11-22T00:11:54.386Z
openfema-9,PublicAssistanceApplicants,applicantId,Applicant Id,Unique Public Assistance applicant identification number,string,2,1,c2cef54c20cb962c7ec81f003e2f4153,2019-11-22T00:11:54.458Z
openfema-8,OpenFemaDataSetFields,hash,Hash,MD5 hash of fields and values of the record,string,11,1,1d4f74e63dc0b47c00aa1161cf982990,2019-11-22T00:11:54.458Z
openfema-9,PublicAssistanceApplicants,id,ID,Unique ID assigned to the record,string,11,1,77ccebb8073df96d5174f9c0fb246ee2,2019-11-22T00:11:54.458Z
openfema-8,OpenFemaDataSetFields,lastRefresh,Last Refresh,Last date the dataset was updated in the datastore,date,10,1,2719f4566d90c1a902f375dabb9a37ba,2019-11-22T00:11:54.458Z
