Disaster,State,County,City,Zip Code,Valid Registrations,Total Inspected,Inspected with No Damage,Total with Moderate Damage,Total with Major Damage,Total with Substantial Damage,Approved for FEMA Assistance,Total Approved IHP Amount,Repair/Replace Amount,Rental Amount,Other Needs Amount,"Approved between $1 and $10,000","Approved between $10,001 and $25,000","Approved between $25,001 and Max",Total Max Grants
4235,MP,Saipan (Municipality),SAIPAIN,96950,1,1,0,0,1,0,1," $3,360.89 ", $-   ," $1,742.00 ","$1,619",1,0,0,0
4235,MP,Saipan (Municipality),SAIPAN,69650,1,1,0,0,1,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),SAIPAN,95950,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),SAIPAN,95960,1,1,0,1,0,0,1," $1,479.66 ", $-   , $-   ,"$1,480",1,0,0,0
4235,MP,Saipan (Municipality),SAIPAN,96590,1,1,1,0,0,0,1," $2,006.15 ", $-   , $-   ,"$2,006",1,0,0,0
4235,MP,Saipan (Municipality),SAIPAN,96950,1454,1061,624,325,112,0,588," $1,929,202.61 ", $359.20 ," $731,022.10 ","$1,197,821",570,17,1,1
4235,MP,Saipan (Municipality),SAIPAN,96959,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),SAIPAN,97950,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),SAIPAN AS LITO VILLAGE,96950,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),SAIPAN ASPER DIDO VILLAGE,96950,1,1,1,0,0,0,1," $3,295.04 ", $-   , $-   ,"$3,295",1,0,0,0
4235,MP,Saipan (Municipality),SAIPAN ASTERELJE VILLAGE,96950,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),SAIPAN CHALA CHALAN LAULAU,96950,1,1,1,0,0,0,1," $1,991.05 ", $-   , $-   ,"$1,991",1,0,0,0
4235,MP,Saipan (Municipality),SAIPANCHALAN KANOA,96950,1,1,0,1,0,0,1," $6,064.47 ", $-   ," $3,706.00 ","$2,358",1,0,0,0
4235,MP,Saipan (Municipality),SAIPAN CHALAN KANOA VILLAGE,96950,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),SAIPAN CHINA TOWN VILLAGE,96950,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),SAIPAN DAN DAN VILLAGE,96950,2,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),SAIPAN MARIANA ISLANDS,96950,3,2,1,1,0,0,1," $1,742.00 ", $-   ," $1,742.00 ",$0 ,1,0,0,0
4235,MP,Saipan (Municipality),SAIPAN MP,95960,2,1,1,0,0,0,1," $1,130.51 ", $-   , $-   ,"$1,131",1,0,0,0
4235,MP,Saipan (Municipality),SAIPAN MP,96950,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),SAIPAN NORTHERN MARIANAS,96950,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),SAIPAN SAM ROQUE VILLAGE,96950,1,1,0,0,1,0,1," $8,947.71 ", $-   ," $2,128.00 ","$6,820",1,0,0,0
4235,MP,Saipan (Municipality),SAIPAN SAN ANTONIO VILLAGE,96950,1,1,0,1,0,0,1," $2,321.67 ", $-   ," $1,742.00 ",$580,1,0,0,0
4235,MP,Saipan (Municipality),SAIPAN SAN VILAGA VILLAGE,96950,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),SAMROQUE,96950,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),SAN ANTIONO,96950,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),SAN ANTONIA,96950,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),SAN ANTONIA VLG SAIPAN,96950,1,1,0,1,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),SAN ANTONIO,96950,82,80,51,26,3,0,50," $101,351.03 ", $-   ," $53,401.00 ","$47,950",50,0,0,0
4235,MP,Saipan (Municipality),SANANTONIO,96950,2,2,1,1,0,0,2," $7,077.59 ", $-   ," $1,742.00 ","$5,336",2,0,0,0
4235,MP,Saipan (Municipality),SAN ANTONIO SAIPAN,96950,4,4,0,3,1,0,2," $4,449.67 ", $-   ," $3,870.00 ",$580,2,0,0,0
4235,MP,Saipan (Municipality),SAN ANTONIO SAIPAN MP,95960,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),SAN ANTONIO VILLAGE,96950,37,34,22,12,0,0,22," $33,353.12 ", $-   ," $23,452.00 ","$9,901",22,0,0,0
4235,MP,Saipan (Municipality),SAN ANTONIO VILLAGE SAIPAN,96950,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),SAN ANTONIO VLG,96950,11,11,7,4,0,0,6," $14,766.61 ", $-   ," $7,740.00 ","$7,027",6,0,0,0
4235,MP,Saipan (Municipality),SAN ANTONIO VLG SAIPAN,96950,1,1,0,1,0,0,1," $2,128.00 ", $-   ," $2,128.00 ",$0 ,1,0,0,0
4235,MP,Saipan (Municipality),SAN ANTONIO VLGSAIPAN,96950,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),SAN HOSE VLG,96950,1,1,0,1,0,0,1, $421.90 , $-   , $-   ,$422,1,0,0,0
4235,MP,Saipan (Municipality),SAN JOSE,96950,94,90,37,40,13,0,60," $182,863.35 ", $-   ," $67,832.00 ","$115,031",59,1,0,0
4235,MP,Saipan (Municipality),SAN JOSE AREA,96950,1,1,1,0,0,0,1, $289.83 , $-   , $-   ,$290,1,0,0,0
4235,MP,Saipan (Municipality),SAN JOSE OLEAI,96950,3,3,1,2,0,0,2," $4,919.89 ", $-   ," $1,742.00 ","$3,178",2,0,0,0
4235,MP,Saipan (Municipality),SAN JOSE OLEAI VILLAGE,96950,3,3,3,0,0,0,2," $1,877.58 ", $-   , $-   ,"$1,878",2,0,0,0
4235,MP,Saipan (Municipality),SAN JOSE VILLAGE,96950,33,30,15,11,4,0,15," $43,320.73 ", $-   ," $20,432.00 ","$22,889",15,0,0,0
4235,MP,Saipan (Municipality),SAN JOSE VILLAGE,96952,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),SAN JOSE VILLAGE SAIPAN,96950,2,2,1,0,1,0,1," $6,929.83 ", $-   ," $2,128.00 ","$4,802",1,0,0,0
4235,MP,Saipan (Municipality),SAN JOSE VILLIAGE,96950,1,1,0,1,0,0,1," $5,084.31 ", $-   ," $1,742.00 ","$3,342",1,0,0,0
4235,MP,Saipan (Municipality),SAN JOSE VILLIAGE SAIPAN,96950,1,1,1,0,0,0,1," $1,087.89 ", $-   , $-   ,"$1,088",1,0,0,0
4235,MP,Saipan (Municipality),SAN JOSE VLG,96950,6,6,1,5,0,0,4," $9,760.54 ", $-   ," $7,354.00 ","$2,407",4,0,0,0
4235,MP,Saipan (Municipality),SAN ROGUE,96950,1,1,0,1,0,0,1," $3,880.81 ", $-   ," $1,742.00 ","$2,139",1,0,0,0
4235,MP,Saipan (Municipality),SAN ROQUE,96950,39,39,14,20,5,0,29," $110,652.43 ", $-   ," $45,320.00 ","$65,332",28,1,0,0
4235,MP,Saipan (Municipality),SANROQUE,96950,1,1,0,1,0,0,1," $3,100.00 ", $-   ," $3,100.00 ",$0 ,1,0,0,0
4235,MP,Saipan (Municipality),SAN ROQUE VILLAGE,96950,23,23,6,10,7,0,15," $57,230.25 ", $-   ," $26,356.00 ","$30,874",15,0,0,0
4235,MP,Saipan (Municipality),SANROQUE VILLAGE,96950,2,2,1,1,0,0,2," $8,739.31 ", $-   ," $4,256.00 ","$4,483",2,0,0,0
4235,MP,Saipan (Municipality),SAN ROQUE VILLLAGE,96950,1,1,0,1,0,0,1," $3,100.00 ", $-   ," $3,100.00 ",$0 ,1,0,0,0
4235,MP,Saipan (Municipality),SAN ROQUE VLG,96950,1,1,0,1,0,0,1," $7,973.24 ", $-   ," $2,128.00 ","$5,845",1,0,0,0
4235,MP,Saipan (Municipality),SANTA LOURDES,96950,1,1,1,0,0,0,1," $2,958.24 ", $661.76 ," $1,742.00 ",$554,1,0,0,0
4235,MP,Saipan (Municipality),SAN VICENPE,96950,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),SAN VICENT,96950,1,1,1,0,0,0,1, $869.50 , $-   , $-   ,$870,1,0,0,0
4235,MP,Saipan (Municipality),SAN VICENTE,96950,89,87,44,35,8,0,56," $175,535.27 ", $-   ," $69,076.30 ","$106,459",54,2,0,0
4235,MP,Saipan (Municipality),SAN VICENTE,96959,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),SAN VICENTE VILLAGE,96950,4,4,2,1,1,0,3," $11,164.32 ", $-   ," $4,500.00 ","$6,664",2,1,0,0
4235,MP,Saipan (Municipality),SAN VICENTE VLG,96950,6,5,3,2,0,0,3," $6,616.91 ", $-   ," $1,742.00 ","$4,875",3,0,0,0
4235,MP,Saipan (Municipality),SAN VICIENTE,96950,1,1,1,0,0,0,1," $1,868.94 ", $-   , $-   ,"$1,869",1,0,0,0
4235,MP,Saipan (Municipality),SAN VINCENTE,96950,9,9,2,4,3,0,7," $31,908.99 ", $-   ," $12,196.00 ","$19,713",6,1,0,0
4235,MP,Saipan (Municipality),SAN VINCENTE VILLAGE,96950,2,2,1,0,1,0,1," $1,615.47 ", $-   , $-   ,"$1,615",1,0,0,0
4235,MP,Saipan (Municipality),SAN VINCENTE VILLEAGE,96950,1,1,0,1,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),SASOG TASI,96950,1,1,0,1,0,0,1," $3,679.67 ", $-   ," $3,100.00 ",$580,1,0,0,0
4235,MP,Saipan (Municipality),SASUPE VILLAGE,96950,1,1,0,1,0,0,1," $2,771.30 ", $-   ," $1,742.00 ","$1,029",1,0,0,0
4235,MP,Saipan (Municipality),SEDOG TASI,96950,1,1,0,1,0,0,1," $4,396.29 ", $-   ," $2,128.00 ","$2,268",1,0,0,0
4235,MP,Saipan (Municipality),SHODA COMPOUND,96950,1,1,0,1,0,0,1," $4,824.78 ", $-   , $-   ,"$4,825",1,0,0,0
4235,MP,Saipan (Municipality),SILLORAS,96950,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),SODOG TASI,96950,1,1,1,0,0,0,1, $289.83 , $-   , $-   ,$290,1,0,0,0
4235,MP,Saipan (Municipality),SOUTH GARAPAN,96950,1,1,1,0,0,0,1, $289.83 , $-   , $-   ,$290,1,0,0,0
4235,MP,Saipan (Municipality),SOUTH GARAPAN VILLAGE,96950,2,2,0,1,1,0,2," $6,949.63 ", $-   ," $3,484.00 ","$3,466",2,0,0,0
4235,MP,Saipan (Municipality),ST JOSIE OLEAI,96950,1,1,0,1,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),ST VICENTE,96950,10,10,8,2,0,0,4," $6,453.06 ", $-   ," $1,742.00 ","$4,711",4,0,0,0
4235,MP,Saipan (Municipality),ST VINCENTE,96950,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),SUGAR KING,96950,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),SUGARKING CHINA TOWN,96950,1,1,0,1,0,0,1," $2,321.67 ", $-   ," $1,742.00 ",$580,1,0,0,0
4235,MP,Saipan (Municipality),SUSEPE,96950,1,1,0,1,0,0,1, $289.99 , $-   , $-   ,$290,1,0,0,0
4235,MP,Saipan (Municipality),SUSEPPE,96950,1,1,0,1,0,0,1," $1,742.00 ", $-   ," $1,742.00 ",$0 ,1,0,0,0
4235,MP,Saipan (Municipality),SUSPE VILLAGE,96950,3,1,0,0,1,0,1," $2,901.33 ", $-   ," $1,742.00 ","$1,159",1,0,0,0
4235,MP,Saipan (Municipality),SUSPUE VILLAGE,96950,1,1,0,0,1,0,1," $5,843.43 ", $-   ," $1,742.00 ","$4,101",1,0,0,0
4235,MP,Saipan (Municipality),SUSUPE,96950,93,90,60,14,16,0,43," $117,291.56 ", $-   ," $44,330.00 ","$72,962",42,1,0,0
4235,MP,Saipan (Municipality),SUSUPE LAKE VILLAGE,96950,1,1,0,1,0,0,1, $474.07 , $-   , $-   ,$474,1,0,0,0
4235,MP,Saipan (Municipality),SUSUPE VILLAGE,96950,35,29,14,12,3,0,20," $43,625.07 ", $-   ," $18,194.00 ","$25,431",20,0,0,0
4235,MP,Saipan (Municipality),SUSUPE VILLAGE ,96950,1,1,1,0,0,0,1, $700.00 , $-   , $-   ,$700,1,0,0,0
4235,MP,Saipan (Municipality),SUSUPE VILLAGE SAIPAN,96950,2,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),SUSUPE VILLIAGE,96950,2,2,1,0,1,0,1," $2,321.67 ", $-   ," $1,742.00 ",$580,1,0,0,0
4235,MP,Saipan (Municipality),SUSUPE VLG,96950,19,19,11,7,1,0,16," $33,076.11 ", $-   ," $11,224.00 ","$21,852",16,0,0,0
4235,MP,Saipan (Municipality),TALAYA,96950,1,1,0,1,0,0,1," $3,251.03 ", $-   ," $1,742.00 ","$1,509",1,0,0,0
4235,MP,Saipan (Municipality),TALOFOFO,96950,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),TALOFOFO VILLAGE,96950,5,5,5,0,0,0,1, $289.83 , $-   , $-   ,$290,1,0,0,0
4235,MP,Saipan (Municipality),TANANPAG,96950,1,1,0,1,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),TANAPAG,96950,50,48,23,18,7,0,30," $91,214.67 ", $-   ," $38,130.00 ","$53,085",30,0,0,0
4235,MP,Saipan (Municipality),TANAPAG VILLAGE,96950,27,26,13,5,8,0,19," $48,632.07 ", $-   ," $23,155.00 ","$25,477",19,0,0,0
4235,MP,Saipan (Municipality),TANAPAG VILLGE,96950,1,1,1,0,0,0,1," $1,540.68 ", $-   , $-   ,"$1,541",1,0,0,0
4235,MP,Saipan (Municipality),TANAPAG VLG,96950,2,2,1,1,0,0,2," $13,113.19 ", $-   ," $3,870.00 ","$9,243",2,0,0,0
4235,MP,Saipan (Municipality),TANAPAG VLG SAIPAN,96950,1,1,0,0,1,0,1," $6,788.69 ", $-   ," $2,128.00 ","$4,661",1,0,0,0
4235,MP,Saipan (Municipality),TANAPEG,96950,1,1,1,0,0,0,1," $1,217.61 ", $-   , $-   ,"$1,218",1,0,0,0
4235,MP,Saipan (Municipality),TANAPG VILLAGE,96950,1,1,1,0,0,0,1," $1,423.98 ", $-   , $-   ,"$1,424",1,0,0,0
4235,MP,Saipan (Municipality),TANATAG,96950,1,1,1,0,0,0,1," $1,556.05 ", $-   , $-   ,"$1,556",1,0,0,0
4235,MP,Saipan (Municipality),TANTAN,96950,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),TAPANG,96950,1,1,0,0,1,0,1," $6,056.78 ", $-   ," $2,128.00 ","$3,929",1,0,0,0
4235,MP,Saipan (Municipality),TARAPAN,96950,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),TEXAS RD EXT VILLAGE SAIPAN,96950,1,1,0,1,0,0,1," $5,758.07 ", $-   ," $2,128.00 ","$3,630",1,0,0,0
4235,MP,Saipan (Municipality),TOTOVILLE NO END KOBLERVILLE,96950,1,1,0,1,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),UPPER DANDAN,96950,1,1,0,1,0,0,1," $6,473.14 ", $-   ," $3,100.00 ","$3,373",1,0,0,0
4235,MP,Saipan (Municipality),UPPER GUALO RAI VILLAGE,96950,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),UPPER MATUIS,96950,1,1,0,1,0,0,1," $1,742.00 ", $-   ," $1,742.00 ",$0 ,1,0,0,0
4235,MP,Saipan (Municipality),UPPER NAVY HILL,96950,4,4,2,2,0,0,3," $7,915.03 ", $-   ," $3,870.00 ","$4,045",3,0,0,0
4235,MP,Saipan (Municipality),UPPER NAVY HILL VLG,96950,1,1,0,1,0,0,1," $3,580.91 ", $-   ," $3,100.00 ",$481,1,0,0,0
4235,MP,Saipan (Municipality),VANTAGE,98960,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),VILLAGE,96950,1,1,1,0,0,0,1," $3,053.38 ", $-   , $-   ,"$3,053",1,0,0,0
4235,MP,Saipan (Municipality),VILLAGE AS LITO,96950,1,1,1,0,0,0,1, $579.67 , $-   , $-   ,$580,1,0,0,0
4235,MP,Saipan (Municipality),VILLAGE CHALANLAULAU,96950,1,1,0,1,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),VILLAGE CHANA KONA,96950,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),VILLAGE CHINA TOWN,96950,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),VILLAGE CPATIAL HILL,96950,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),VILLAGE FINASISU,96950,1,1,1,0,0,0,1, $840.68 , $-   , $-   ,$841,1,0,0,0
4235,MP,Saipan (Municipality),VILLAGE GARAPAN,96950,4,4,3,1,0,0,4," $3,724.21 ", $-   , $-   ,"$3,724",4,0,0,0
4235,MP,Saipan (Municipality),VILLAGE KAGMAN,96950,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),VILLAGE KOBERVILLE,96950,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),VILLAGE KOBLER VILLE,96950,1,1,1,0,0,0,1, $559.33 , $-   , $-   ,$559,1,0,0,0
4235,MP,Saipan (Municipality),VILLAGE KOBLERVILLE,96950,5,4,3,1,0,0,3," $4,034.97 ", $-   ," $1,742.00 ","$2,293",3,0,0,0
4235,MP,Saipan (Municipality),VILLAGE KOVLERVILLE,96950,1,1,0,1,0,0,1," $2,087.26 ", $-   ," $1,742.00 ",$345,1,0,0,0
4235,MP,Saipan (Municipality),VILLAGE MURPHY,96950,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),VILLAGE NAVY HILL,96950,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),VILLAGE OF DAN DAN,96950,1,1,0,0,1,0,1," $7,620.41 ", $-   ," $1,742.00 ","$5,878",1,0,0,0
4235,MP,Saipan (Municipality),VILLAGE OF GARAPAN,98950,1,1,0,0,1,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),VILLAGE SANFECENTA,96950,1,0,0,0,0,0,1," $2,243.00 ", $-   , $-   ,"$2,243",1,0,0,0
4235,MP,Saipan (Municipality),VILLAGE SAN JOSE,96950,2,2,1,0,1,0,2," $4,177.06 ", $-   ," $2,128.00 ","$2,049",2,0,0,0
4235,MP,Saipan (Municipality),VILLAGE SUSUPE,96950,2,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),VILLA GOMEZ,96950,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4235,MP,Saipan (Municipality),VILLIAGE SAN ANTONIO,96950,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4227,WY,Johnson (County),BUFFALO,82834,12,10,9,1,0,0,3," $6,700.43 ", $-   , $-   ,"$6,700",3,0,0,0
4227,WY,Niobrara (County),LUSK,82225,28,23,5,15,3,0,17," $99,568.33 ", $-   ," $20,162.00 ","$79,406",14,2,1,0
4227,WY,Niobrara (County),MANVILLE,82227,4,3,0,3,0,0,3," $13,788.18 ", $-   ," $3,600.00 ","$10,188",3,0,0,0
4226,AR,Crawford (County),CHESTER,72934,1,1,0,1,0,0,1, $974.00 , $-   , $974.00 ,$0 ,1,0,0,0
4226,AR,Crawford (County),DYER,72935,1,1,1,0,0,0,1," $1,700.00 ", $-   ," $1,700.00 ",$0 ,1,0,0,0
4226,AR,Crawford (County),VAN BUREN,72956,12,10,5,5,0,0,5," $11,841.03 ", $-   ," $4,500.00 ","$7,341",5,0,0,0
4226,AR,Garland (County),HOT SPRINGS,71913,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4226,AR,Garland (County),HOT SPRINGS NATIONAL PARK,71913,3,2,2,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4226,AR,Garland (County),HOT SPRINGS VILLAGE,71909,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4226,AR,Garland (County),MOUNTAIN PINE,71956,2,2,2,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4226,AR,Garland (County),ROYAL,71968,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4226,AR,Howard (County),MINERAL SPRINGS,71851,1,1,0,1,0,0,1," $1,534.00 ", $-   ," $1,534.00 ",$0 ,1,0,0,0
4226,AR,Howard (County),NASHVILLE,71852,11,6,4,1,1,0,5," $16,267.49 ", $-   ," $3,504.00 ","$12,763",5,0,0,0
4226,AR,Jefferson (County),ALTHEIMER,72004,3,3,2,1,0,0,2," $5,903.95 ", $-   , $964.00 ,"$4,940",2,0,0,0
4226,AR,Jefferson (County),PINE BLUFF,71601,2,2,1,1,0,0,1, $964.00 , $-   , $964.00 ,$0 ,1,0,0,0
4226,AR,Jefferson (County),PINE BLUFF,71603,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4226,AR,Jefferson (County),WHITE HALL,71602,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4226,AR,Jefferson (County),WRIGHT,72182,2,2,0,2,0,0,2," $9,311.51 ", $-   ," $1,928.00 ","$7,384",2,0,0,0
4226,AR,Little River (County),ASHDOWN,71822,3,2,1,1,0,0,1," $1,168.00 ", $-   ," $1,168.00 ",$0 ,1,0,0,0
4226,AR,Little River (County),FOREMAN,71836,4,4,1,2,1,0,3," $15,760.14 ", $-   ," $12,331.00 ","$3,429",3,0,0,0
4226,AR,Little River (County),OGDEN,71853,6,5,1,3,1,0,4," $4,421.22 ", $-   ," $4,046.00 ",$375,4,0,0,0
4226,AR,Little River (County),WINTHROP,71866,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4226,AR,Miller (County),GARLAND CITY,71839,2,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4226,AR,Miller (County),TEXARKANA,71854,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4226,AR,Perry (County),BIGELOW,72016,5,4,2,2,0,0,2," $5,457.99 ", $-   ," $2,476.00 ","$2,982",2,0,0,0
4226,AR,Sebastian (County),FORT SMITH,72901,10,6,5,1,0,0,2," $4,536.51 ", $-   ," $1,276.00 ","$3,261",2,0,0,0
4226,AR,Sebastian (County),FORT SMITH,72904,2,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4226,AR,Sebastian (County),LAVACA,72941,2,2,1,1,0,0,2," $3,902.33 ", $-   ," $1,700.00 ","$2,202",2,0,0,0
4226,AR,Sevier (County),DE QUEEN,71832,1,1,1,0,0,0,1, $548.58 , $-   , $-   ,$549,1,0,0,0
4226,AR,Sevier (County),DEQUEEN,71832,1,1,1,0,0,0,1, $118.01 , $-   , $-   ,$118,1,0,0,0
4226,AR,Sevier (County),LOCKESBURG,71846,1,1,0,1,0,0,1," $6,000.00 ", $-   ," $6,000.00 ",$0 ,1,0,0,0
4223,TX,Angelina (County),HUNTINGTON,75949,3,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4223,TX,Angelina (County),LUFKIN,75901,13,10,9,1,0,0,6," $4,396.63 ", $-   ," $1,384.00 ","$3,013",6,0,0,0
4223,TX,Angelina (County),LUFKIN,75904,10,7,6,1,0,0,3," $3,793.34 ", $-   ," $1,810.00 ","$1,983",3,0,0,0
4223,TX,Bastrop (County),BASTROP,78602,23,16,11,5,0,0,9," $16,833.28 ", $-   ," $8,772.00 ","$8,061",9,0,0,0
4223,TX,Bastrop (County),CEDAR CREEK,78612,6,6,2,4,0,0,4," $13,660.72 ", $-   ," $4,510.00 ","$9,151",4,0,0,0
4223,TX,Bastrop (County),ELGIN,78621,3,3,2,1,0,0,1," $2,389.44 ", $-   ," $1,668.00 ",$721,1,0,0,0
4223,TX,Bastrop (County),MCDADE,78650,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4223,TX,Bastrop (County),PAIGE,78659,7,7,3,4,0,0,6," $18,326.26 ", $-   ," $6,610.00 ","$11,716",6,0,0,0
4223,TX,Bastrop (County),SMITHVILLE,78957,4,4,2,2,0,0,2," $6,213.99 ", $-   ," $5,684.00 ",$530,2,0,0,0
4223,TX,Blanco (County),BLANCO,78606,16,15,5,9,1,0,12," $57,383.11 ", $-   ," $11,756.00 ","$45,627",11,1,0,0
4223,TX,Blanco (County),CONROE,77301,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4223,TX,Blanco (County),DALLAS,75240,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4223,TX,Blanco (County),JOHNSON CITY,78636,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4223,TX,Blanco (County),SPRING BRANCH,78070,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4223,TX,Bowie (County),DE KALB,75559,1,1,0,1,0,0,1," $6,333.46 ", $-   ," $1,244.00 ","$5,089",1,0,0,0
4223,TX,Bowie (County),HOOKS,75561,2,2,0,2,0,0,1," $1,866.00 ", $-   ," $1,866.00 ",$0 ,1,0,0,0
4223,TX,Bowie (County),NEW BOSTON,75570,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4223,TX,Bowie (County),TEXARKANA,75503,4,3,3,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4223,TX,Brazoria (County),ANGLETON,77515,8,7,5,2,0,0,2," $7,569.01 ", $-   ," $3,602.00 ","$3,967",2,0,0,0
